Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
9131,"oh come on, she wants to snuggle now!",Ross,6,negative,912,2,5,11,"0:09:11,926","0:09:14,768"
9132,what is she trying to kill me?,Ross,0,negative,912,3,5,11,"0:09:14,768","0:09:16,279"
9133,it's like a volcano in here!,Ross,6,negative,912,4,5,11,"00:09:16,389","00:09:18,932"
9134,are you hot?,Ross,4,neutral,912,5,5,11,"00:09:20,351","00:09:23,436"
9135,"okay, it must just be me then.",Ross,4,neutral,912,6,5,11,"00:09:23,688","00:09:26,523"
9136,"that was just the pants on the couch. umm, hey, do you, do you mind if i use your bathroom?",Ross,4,neutral,912,7,5,11,"00:09:39,620","00:09:47,085"
9137,you're driving me crazy with that!,Joey,0,negative,913,0,5,10,"00:08:19,123","00:08:21,124"
9138,"okay, i'll stop.",Chandler,4,neutral,913,1,5,10,"00:08:21,292","00:08:23,084"
9139,dont stop! move the bowl further away! ross could make that shot!,Joey,0,negative,913,2,5,10,"00:08:23,252","00:08:26,880"
9140,"well, you suck! but at least you suck at a man's game now.",Joey,0,negative,913,3,5,10,"00:08:32,470","00:08:35,805"
9141,you wanna play?,Chandler,4,neutral,913,4,5,10,"00:08:36,599","00:08:38,975"
9142,"chandler, i can't be playing games, ross is gonna be home soon.",Joey,4,neutral,913,5,5,10,"0:08:36,599","0:08:40,562"
9143,and i have to write five whole pages if i'm gonna stick to his schedule.,Joey,4,neutral,913,6,5,10,"0:08:40,562","0:08:43,236"
9144,"well, so, play for the next 30 minutes and then write until he gets home.",Chandler,4,neutral,913,7,5,10,"00:08:43,356","00:08:47,234"
9145,"all right! but uh, listen, what do you say we crank it up a notch?",Joey,3,positive,913,8,5,10,"00:08:47,985","00:08:54,991"
9146,i'm intrigued.,Chandler,4,neutral,913,9,5,10,"00:08:55,159","00:08:56,326"
9147,"all right, all we need is a little lighter fluid.",Joey,4,neutral,913,10,5,10,"00:08:57,161","00:09:00,413"
9148,"okay, but be careful okay, because i wanna get our security deposit back.",Chandler,3,positive,913,11,5,10,"00:09:00,581","00:09:03,542"
9149,"yeah, i think we said good-bye to that when we invented hammer darts.",Joey,3,positive,913,12,5,10,"00:09:03,709","00:09:07,003"
9150,do you even remember which part of the wall is not spackle?,Chandler,4,neutral,913,13,5,10,"00:09:08,422","00:09:10,924"
9151,"uh yeah, right here.",Joey,4,neutral,913,14,5,10,"00:09:11,092","00:09:12,759"
9152,"hey, rach. how was it with your friends?  okay! how would you like some tiki death punch?",Monica,3,positive,914,0,1,4,"00:08:33,471","00:08:43,021"
9153,what's that?,Rachel,4,neutral,914,1,1,4,"00:08:43,189","00:08:44,231"
9154,"weeeell, it's rum, and-",Monica,4,neutral,914,2,1,4,"00:08:44,398","00:08:47,359"
9155,i'm sure they'll be here soon.,Monica,4,neutral,915,0,1,23,"0:15:39,229","0:15:40,751"
9156,"yeah, honey, they wouldn't miss this.",Rachel,4,neutral,915,1,1,23,"0:15:40,751","0:15:42,238"
9157,relax. you're only at nine centimeters. and the baby's at zero station.,Joey,4,neutral,915,2,1,23,"00:15:42,358","00:15:47,362"
9158,you are really frightening me.,Chandler,2,negative,915,3,1,23,"00:15:50,699","00:15:52,575"
9159,"somebody wanna help me, tryin' to rip out my heart.  uh, that's great.  anybody seen a nipple?",Chandler,2,negative,915,4,1,23,"00:15:54,787","00:16:02,210"
9160,"all right, ten centimeters, here we go.",Dr. Franzblau,4,neutral,915,5,1,23,"00:16:03,754","00:16:06,464"
9161,"all right, honey, time to start pushing.",Nurse,4,neutral,915,6,1,23,"0:16:06,632","0:16:08,684"
9162,but they're not here yet!,Carol,2,negative,915,7,1,23,"0:16:08,684","0:16:09,982"
9163,"i'm sorry, i can't tell the baby to wait for them.",Dr. Franzblau,4,neutral,915,8,1,23,"00:16:10,094","00:16:12,220"
9164,"oh, god.",Carol,2,negative,915,9,1,23,"00:16:12,805","00:16:15,223"
9165,"here we go. mona umm, i think its time we-we had a conversation about-about where things are with us.",Ross,3,positive,916,0,8,11,"00:12:02,722","00:12:12,188"
9166,"yeah, i-i think i suggested that.",Mona,4,neutral,916,1,8,11,"00:12:12,356","00:12:15,024"
9167,"aw, we-we are so so umm, well i-i-i like you and i-i love umm, yknow hanging out with you.",Ross,3,positive,916,2,8,11,"00:12:15,818","00:12:29,998"
9168,and i mean-im having a lot of fun.,Ross,3,positive,916,3,8,11,"00:12:30,166","00:12:34,335"
9169,okay.,Mona,4,neutral,916,4,8,11,"00:12:38,799","00:12:40,467"
9170,"i mean, theres no point in spending time with someone if-if its just fun.",Ross,4,neutral,916,5,8,11,"00:12:40,634","00:12:45,638"
9171,"its gotta be, its gotta be going somewhere right?",Ross,3,positive,916,6,8,11,"00:12:45,806","00:12:50,059"
9172,so where-where is it going?,Ross,4,neutral,916,7,8,11,"00:12:50,227","00:12:53,188"
9173,ah!,Ross,6,positive,916,8,8,11,"00:12:55,691","00:12:57,233"
9174,thats-thats the real question.,Ross,4,neutral,916,9,8,11,"00:12:58,360","00:13:02,238"
9175,and-and the answer isis its going somewherefun.,Ross,3,positive,916,10,8,11,"00:13:08,537","00:13:14,667"
9176,"now i-i know what youre thinking, fun was fine for you like ten years ago yknow, but youre-youre not getting any younger.",Ross,4,neutral,916,11,8,11,"00:13:12,666","00:13:23,760"
9177,"no i meanno not you, not you, youyou",Ross,2,negative,916,12,8,11,"00:13:24,887","00:13:29,849"
9178,"im sorry, so umm, so where are we?",Mona,5,negative,916,13,8,11,"00:13:38,734","00:13:41,945"
9179,yknow what?,Chandler,4,neutral,917,0,8,16,"00:15:08,449","00:15:10,909"
9180,i am going to take you out to dinner tonight.,Chandler,3,positive,917,1,8,16,"00:15:11,160","00:15:13,661"
9181,i found this place that makes the greatest mozzarella sticks and jalepino poppers .,Chandler,3,positive,917,2,8,16,"00:15:13,829","00:15:18,291"
9182,no?,Chandler,0,negative,917,3,8,16,"0:15:20,044","0:15:20,670"
9183,really?,Chandler,6,negative,917,4,8,16,"0:15:20,670","0:15:21,052"
9184,they taste so good.,Chandler,3,positive,917,5,8,16,"0:15:21,052","0:15:22,122"
9185,drum roll.,Phoebe,4,neutral,918,0,4,18,"00:20:04,786","00:20:06,996"
9186,"okay. okay. all right. help! am i a mark, or a john?",Chandler,4,neutral,918,1,4,18,"00:20:07,331","00:20:15,463"
9187,"nah, youre not tall enough to be a mark, but you might make a good barney.",Joey,4,neutral,918,2,4,18,"00:20:16,465","00:20:22,261"
9188,"all right look, am i serious, okay? tomorrow at 3:30 i am going down to the courthouse.",Chandler,4,neutral,918,3,4,18,"00:20:24,014","00:20:29,727"
9189,youre actually going through with this?,Phoebe,6,negative,918,4,4,18,"00:20:28,060","00:20:29,727"
9190,"hey, look, this name has been holding me back my entire life.",Chandler,0,negative,918,5,4,18,"00:20:29,895","00:20:32,647"
9191,"okay, its probably why kids picked on me in school, and why i never do well with women so, as of 4 oclock tomorrow, im either gonna be mark johnson or john markson.",Chandler,4,neutral,918,6,4,18,"00:20:32,814","00:20:40,571"
9192,you got problems because of you!,Phoebe,0,negative,918,7,4,18,"0:20:42,157","0:20:44,076"
9193,not your name!,Phoebe,5,negative,918,8,4,18,"0:20:44,076","0:20:45,268"
9194,"all right, this has got to stop!",Phoebe,0,negative,918,9,4,18,"0:20:47,329","0:20:48,539"
9195,chandler is a great name!,Phoebe,0,negative,918,10,4,18,"0:20:48,539","0:20:51,093"
9196,"in factyes,  im, im sorry.",Phoebe,5,negative,918,11,4,18,"00:20:52,308","00:20:58,839"
9197,"i know you really wanted me to name the baby joey, but eh, so, im-im, im gonna, im gonna name the baby chandler.",Phoebe,4,neutral,918,12,4,18,"00:20:55,629","00:21:03,261"
9198,damn! i thought that was going to be romantic as hell!,Ross,6,negative,919,0,4,19,"00:16:53,929","00:16:56,931"
9199,it was.,Emily,4,neutral,919,1,4,19,"00:17:00,185","00:17:01,436"
9200,"look, i just saw my best friends brains smeared across the canvas, thats not gonna be me, not me.",Student,5,negative,920,0,3,7,"00:16:48,215","00:16:56,472"
9201,wow! that was good. that was... tweezers?,Joey,6,negative,920,1,3,7,"00:16:57,891","00:17:02,812"
9202,no.,Student,4,neutral,920,2,3,7,"00:17:03,731","00:17:05,481"
9203,whoa. that was really good.,Joey,6,positive,920,3,3,7,"00:17:08,235","00:17:10,945"
9204,"thanks, any suggestions?",Student,4,neutral,920,4,3,7,"00:17:11,572","00:17:12,697"
9206,you-youyou had sex with ursula?!,Phoebe,6,negative,921,0,8,7,"00:17:00,436","00:17:04,355"
9207,"uh, a little bit. she-she-she walked in and i thought she was you and i kissed her and",Eric,2,negative,921,1,8,7,"00:17:04,523","00:17:07,068"
9208,you didnt notice she was wearing different clothes?!,Phoebe,6,negative,921,2,8,7,"00:17:07,776","00:17:09,736"
9209,well i was just so excited to see you.,Eric,5,negative,921,3,8,7,"00:17:09,903","00:17:13,489"
9210,oh. ew! ew! ew! ugh! yknow what? this is too weird.,Phoebe,1,negative,921,4,8,7,"00:17:13,657","00:17:18,745"
9211,no-no its not!,Eric,5,negative,921,5,8,7,"0:17:18,912","0:17:19,634"
9212,i dont want to lose you!,Eric,2,negative,921,6,8,7,"0:17:19,634","0:17:22,049"
9213,its-its like i was saying to ursula when i was making love to her and i thought she was youyeah it is too weird.,Eric,5,negative,921,7,8,7,"00:17:18,912","00:17:26,919"
9214,so i guess this is it.,Phoebe,5,negative,921,8,8,7,"00:17:29,089","00:17:30,256"
9215,yeah.  maybe its for the best. you smell just like her.,Eric,5,negative,921,9,8,7,"00:17:34,762","00:17:40,475"
9216,"yeah, so do you.",Phoebe,0,negative,921,10,8,7,"00:17:37,306","00:17:40,475"
9217,hey!,Phoebe,3,positive,922,0,4,23,"0:12:13,899","0:12:15,071"
9218,hi.,Rachel,4,neutral,922,1,4,23,"0:12:15,071","0:12:15,863"
9219,"so, did shopping make you feel any better about ross?",Phoebe,4,neutral,922,2,4,23,"00:12:15,985","00:12:19,112"
9220,manhattan does not have enough stores.,Rachel,5,negative,922,3,4,23,"00:12:19,280","00:12:22,157"
9221,"well,",Phoebe,4,neutral,922,4,4,23,"0:12:23,576","0:12:25,870"
9222,you can?,Rachel,6,positive,922,5,4,23,"0:12:25,870","0:12:26,011"
9223,yeah. i just need you to bring me some photos of ross.,Phoebe,4,neutral,922,6,4,23,"00:12:26,120","00:12:30,206"
9224,um-hmm.,Rachel,4,neutral,922,7,4,23,"0:12:30,374","0:12:32,043"
9225,and a small piece of chocolate.,Phoebe,4,neutral,922,8,4,23,"0:12:32,043","0:12:33,155"
9226,okay.,Rachel,4,neutral,923,0,4,15,"00:05:48,181","00:05:50,349"
9227,"okay, we have to talk. im just getting out of a very serious relationship",Chandler,5,negative,923,1,4,15,"00:05:48,181","00:05:55,562"
9228,"i know! and im just getting out of a marriage, i mean talk about meant to be!",Janice,2,negative,923,2,4,15,"00:05:55,730","00:06:01,818"
9229,right! i just think that this is happening too soon.,Chandler,3,positive,923,3,4,15,"00:06:02,945","00:06:06,323"
9230,"oh, too soon, too schmoon. face it honey, i am not letting you get away this time.",Janice,5,negative,923,4,4,15,"00:06:06,491","00:06:13,288"
9231,"i hear ya.  but! unfortunately, my company is transferring me overseas!",Chandler,1,negative,923,5,4,15,"00:06:19,128","00:06:25,967"
9232,oh no! where to?  too paris?,Janice,6,positive,923,6,4,15,"00:06:27,637","00:06:35,685"
9233,"no! no! not, paris.",Chandler,4,neutral,923,7,4,15,"00:06:32,308","00:06:35,685"
9234,"too london? no-no, rome? vienna? ooh-ooh, barcelona?",Janice,3,positive,923,8,4,15,"00:06:35,853","00:06:39,773"
9235,"okay, could you just stop talking for a second?  yemen. thats right, yes, im being transferred to yemen!",Chandler,0,negative,923,9,4,15,"00:06:39,941","00:06:47,781"
9236,when?,Janice,0,negative,923,10,4,15,"0:06:52,703","0:06:55,415"
9237,i dont know exactly.,Chandler,4,neutral,923,11,4,15,"0:06:55,415","0:06:55,840"
9238,"ugh, well i will just have to soak up every once of chandler bing until that moment comes.",Janice,5,negative,923,12,4,15,"00:06:57,166","00:07:06,174"
9239,but i do know that its some time tomorrow.,Chandler,3,positive,923,13,4,15,"00:07:07,343","00:07:10,137"
9240,"ooh, this is it!  oh, thats him! thats him!",Phoebe,3,positive,924,0,8,23,"00:16:06,036","00:16:11,125"
9241,great! go get him.,Joey,3,positive,924,1,8,23,"00:16:08,455","00:16:11,125"
9242,"wait a second, or maybe you can go in first.",Phoebe,4,neutral,924,2,8,23,"00:16:11,834","00:16:15,003"
9243,hes not really my type.,Joey,4,neutral,924,3,8,23,"00:16:15,921","00:16:17,548"
9244,"no not you, dr. drake remoray. you can ask him questions and see whats he like. people tell doctors everything.",Phoebe,4,neutral,924,4,8,23,"00:16:18,632","00:16:26,723"
9246,"but lately all the guys i meet seem really nice at first, then they turn out to be the biggest jerks.",Phoebe,5,negative,924,5,8,23,"00:16:26,932","00:16:31,353"
9247,you do attract some stinkers.,Joey,5,negative,924,6,8,23,"00:16:31,562","00:16:34,815"
9248,chandler.,Woman,4,neutral,925,0,1,15,"00:01:24,834","00:01:26,752"
9249,"mrs. tedlock. you're looking lovely today. and may i say, that is a",Chandler,4,neutral,925,1,1,15,"00:01:27,253","00:01:33,383"
9250,"yes. well, mr. kostelick wants you to stop by his office at the end of the day.",Mrs. Tedlock,4,neutral,925,2,1,15,"00:01:34,177","00:01:39,556"
9251,"oh, listen.",Chandler,4,neutral,925,3,1,15,"0:01:40,266","0:01:41,059"
9252,"if this is about those prank memos, i had nothing to do with them.",Chandler,4,neutral,925,4,1,15,"0:01:41,059","0:01:43,788"
9253,really.,Chandler,3,positive,925,5,1,15,"0:01:43,895","0:01:44,317"
9254,nothing at all.,Chandler,4,neutral,925,6,1,15,"0:01:44,317","0:01:45,444"
9255,really.,Chandler,3,positive,925,7,1,15,"0:01:45,444","0:01:45,786"
9256,nothing.,Chandler,4,neutral,925,8,1,15,"0:01:45,786","0:01:46,362"
9257,"yknow when we move in together, can i get a gumball machine?",Chandler,4,neutral,926,0,6,2,"00:02:59,637","00:03:02,264"
9258,of course! joey wouldnt let you have one?,Monica,5,negative,926,1,6,2,"00:03:02,432","00:03:05,392"
9259,"no. when it comes to sweets, hes surprisingly strict.",Chandler,5,negative,926,2,6,2,"00:03:05,560","00:03:08,812"
9260,"hey, have you figured out a way to tell him youre moving out?",Monica,4,neutral,926,3,6,2,"00:03:09,814","00:03:11,940"
9261,"no, no, i keep trying, yknow?",Chandler,0,negative,926,4,6,2,"00:03:12,192","00:03:15,485"
9262,"i can get out, ""joey, i have too"" but then i lose my nerve and i always finish with, ""go to the bathroom.""",Chandler,5,negative,926,5,6,2,"00:03:15,737","00:03:19,656"
9263,he may think im sick.,Chandler,4,neutral,926,6,6,2,"00:03:20,283","00:03:21,825"
9264,"yknow, i really have to tell rachel, but i we just have to get it over with!",Monica,4,neutral,926,7,6,2,"00:03:22,660","00:03:26,163"
9265,"yknow, the next time we see them were just gonna tell them.",Monica,4,neutral,926,8,6,2,"00:03:26,414","00:03:29,666"
9267,thats it.,Monica,4,neutral,926,9,6,2,"00:03:26,414","00:03:29,666"
9268,"oh, so thats this is gonna work now? youre just gonna order me around all the time?",Chandler,3,positive,926,10,6,2,"00:03:29,876","00:03:33,045"
9269,pretty much.,Monica,4,neutral,926,11,6,2,"0:03:33,880","0:03:34,548"
9270,all right.,Chandler,4,neutral,926,12,6,2,"0:03:34,548","0:03:35,774"
9271,hey monica!,Joey,3,positive,926,13,6,2,"0:03:36,841","0:03:37,603"
9272,hi!,Monica,3,positive,926,14,6,2,"0:03:37,603","0:03:38,065"
9273,"hey man, you feeling any better?",Joey,4,neutral,926,15,6,2,"0:03:38,065","0:03:39,097"
9274,"joey, we have something to tell you.",Monica,4,neutral,926,16,6,2,"00:03:43,306","00:03:46,600"
9275,oh my god! youre pregnant!,Joey,6,positive,926,17,6,2,"00:03:47,644","00:03:50,854"
9276,"yeah, if you get married in vegas, youre only married in vegas.",Phoebe,4,neutral,927,0,6,1,"00:01:15,200","00:01:18,160"
9277,what are you talking about? if you get married in vegas youre married everywhere.,Monica,4,neutral,927,1,6,1,"00:01:20,371","00:01:23,248"
9278,really?!,Phoebe,6,negative,927,2,6,1,"00:01:23,416","00:01:24,586"
9279,yeah!,Monica,4,neutral,927,3,6,1,"00:01:25,210","00:01:26,251"
9280,oh my god!eh! well,Phoebe,6,negative,927,4,6,1,"00:01:27,170","00:01:31,882"
9281,"you see that guy? hes in classics now, but y'know as soon as we leave hes going straight to the porn.",Monica,1,negative,928,0,3,13,"00:02:01,454","00:02:07,251"
9282,hes gonna go up to the counter with,Richard,4,neutral,928,1,3,13,"00:02:07,502","00:02:09,545"
9283,yeah.,Monica,4,neutral,928,2,3,13,"0:02:18,096","0:02:19,148"
9284,i missed this.,Richard,3,positive,928,3,3,13,"0:02:19,148","0:02:19,932"
9285,me too.,Monica,0,negative,928,4,3,13,"00:02:20,056","00:02:21,431"
9286,"so, you wanna get a hamburger or something?",Richard,4,neutral,928,5,3,13,"00:02:21,599","00:02:23,392"
9287,yes! yes! yes! yes! awww!,The Guys,3,positive,929,0,3,9,"00:00:03,795","00:00:06,672"
9288,"hey, its your thanksgiving too, y'know, instead of watching football, you could help.",Phoebe,0,negative,929,1,3,9,"00:00:06,840","00:00:11,301"
9289,we will.,The Guys,4,neutral,929,2,3,9,"00:00:11,469","00:00:13,178"
9290,"okay, rachel, you wanna put the marshmellows in concentric circles.",Monica,4,neutral,929,3,3,9,"00:00:14,305","00:00:17,975"
9291,"no mon,",Rachel,4,neutral,929,4,3,9,"00:00:19,436","00:00:24,648"
9292,every year.,Monica,4,neutral,929,5,3,9,"00:00:34,200","00:00:36,076"
9294,hey! ross!,Phoebe,3,positive,930,0,7,6,"00:02:15,051","00:02:17,511"
9295,die hard,Chandler,4,neutral,930,1,7,6,"00:02:17,804","00:02:21,098"
9296,"yep. hey, what do you say we make it a double feature?",Joey,4,neutral,930,2,7,6,"00:02:21,304","00:02:23,142"
9297,whatd you rent?,Chandler,4,neutral,930,3,7,6,"00:02:23,351","00:02:24,601"
9298,die hard 2,Joey,4,neutral,930,4,7,6,"00:02:25,186","00:02:27,187"
9299,"joey, this is",Chandler,4,neutral,930,5,7,6,"00:02:28,189","00:02:30,107"
9300,"oh, well we watch it a second time and its",Joey,4,neutral,930,6,7,6,"00:02:31,526","00:02:35,571"
9301,"joey, we",Ross,4,neutral,930,7,7,6,"0:02:36,698","0:02:37,510"
9302,and?,Joey,4,neutral,930,8,7,6,"0:02:37,510","0:02:39,472"
9303,and itll be cool to see it again! yeah!,Ross,3,positive,930,9,7,6,"00:02:39,617","00:02:41,702"
9304,die hard,Ross,4,neutral,930,10,7,6,"00:02:41,870","00:02:44,705"
9305,"dude, you didnt say",Ross,4,neutral,930,11,7,6,"00:02:46,374","00:02:48,375"
9306,"yeah, i just got uh, got plans.",Chandler,4,neutral,930,12,7,6,"00:02:51,504","00:02:53,839"
